Borough,Block,Lot,Address,ZIP Code,Final 18/19 Actual AV,Tax Class,Bldg. Class,RPIE Year,Status,X Coordinate,Y Coordinate,Latitude,Longitude,Community District,City Council District,Census Tract,BIN,BBL,NTA
Brooklyn,3143,14,942 FLUSHING AVENUE,11206,135535,C7,2B,2017,Nonfiler,1002638,195323,40.702774,-73.933682,304,3,425,3071842,3031430014,Bushwick South
Brooklyn,3148,17,114 FORREST STREET,11206,1161000,L3,4,2017,Nonfiler,1003029,195392,40.702963,-73.932271,304,3,425,3071847,3031480017,Bushwick South
Brooklyn,3149,1,1004 FLUSHING AVENUE,11237,228150,K4,4,2017,Nonfiler,1003378,195704,40.703819,-73.931012,304,3,427,3071863,3031490001,Bushwick North
Brooklyn,3150,6,911 BROADWAY,11206,107666,C1,2B,2017,Nonfiler,1001861,193468,40.697685,-73.936489,304,3,389,3071871,3031500006,Bushwick South
Brooklyn,3150,28,582 BUSHWICK AVENUE,11206,50629,S9,2A,2017,Nonfiler,1002253,193894,40.698853,-73.935074,304,3,389,3071887,3031500028,Bushwick South
Brooklyn,3151,1101,87 MELROSE STREET  # COMM,11206,162000,RK,4,2017,Nonfiler,,,,,,,,,,
Brooklyn,3151,1201,591 BUSHWICK AVENUE  #BCU,11206,194371,RK,4,2017,Nonfiler,1002312,193861,40.698762,-73.934861,304,3,391,3400523,3031517502,Bushwick South
Brooklyn,3151,1202,591 BUSHWICK AVENUE  #MCU,11206,159779,RK,4,2017,Nonfiler,1002312,193861,40.698762,-73.934861,304,3,391,3400523,3031517502,Bushwick South
Brooklyn,3154,26,150 NOLL STREET,11206,44550,Z9,4,2017,Nonfiler,1003369,195406,40.703001,-73.931045,304,3,425,3387637,3031540026,Bushwick South
Brooklyn,3154,27,144 NOLL STREET,11206,44550,Z9,4,2017,Nonfiler,1003335,195361,40.702877,-73.931168,304,3,425,3071918,3031540023,Bushwick South
Brooklyn,3154,30,16 WILSON AVENUE,11237,83712,S9,2B,2017,Nonfiler,1003523,195552,40.703401,-73.930489,304,3,425,3387636,3031540030,Bushwick South
Brooklyn,3154,38,93 GEORGE STREET,11206,94950,G7,4,2017,Nonfiler,1003572,195254,40.702583,-73.930313,304,3,425,3000000,3031540039,Bushwick South
Brooklyn,3154,39,95 GEORGE STREET,11206,94950,G7,4,2017,Nonfiler,1003584,195270,40.702627,-73.93027,304,3,425,3000000,3031540038,Bushwick South
Brooklyn,3157,14,74 GEORGE STREET,11206,116100,F4,4,2017,Nonfiler,1003457,195090,40.702133,-73.930729,304,3,425,3071946,3031570014,Bushwick South
Brooklyn,3157,18,82 GEORGE STREET,11206,91800,F5,4,2017,Nonfiler,1003499,195146,40.702287,-73.930577,304,3,425,3071949,3031570018,Bushwick South
Brooklyn,3157,31,44 WILSON AVENUE,11237,176400,K4,4,2017,Nonfiler,1003829,195325,40.702777,-73.929386,304,3,425,3071959,3031570031,Bushwick South
Brooklyn,3158,2,41 WILSON AVENUE,11237,45034,S9,2B,2017,Nonfiler,1003833,195330,40.702791,-73.929372,304,3,427,3071969,3031580002,Bushwick North
Brooklyn,3159,18,1090 FLUSHING AVENUE,11237,142650,G1,4,2017,Nonfiler,1004299,196178,40.705118,-73.927689,304,3,427,3071996,3031590018,Bushwick North
Brooklyn,3159,19,1092 FLUSHING AVENUE,11237,61200,F5,4,2017,Nonfiler,1004312,196184,40.705134,-73.927642,304,3,427,3400530,3031590019,Bushwick North
Brooklyn,3159,32,1102 FLUSHING AVENUE,11237,82350,K1,4,2017,Nonfiler,1004376,196217,40.705225,-73.927411,304,3,427,3326157,3031590021,Bushwick North
Brooklyn,3160,5,935 BROADWAY,11206,268200,K4,4,2017,Nonfiler,1002090,193304,40.697234,-73.935664,304,3,389,3072000,3031600005,Bushwick South
Brooklyn,3160,9,927 BROADWAY,11206,134550,K1,4,2017,Nonfiler,1002029,193346,40.697349,-73.935883,304,3,389,3072003,3031600009,Bushwick South
Brooklyn,3160,13,18 MELROSE STREET,11206,80100,G7,4,2017,Nonfiler,1002116,193527,40.697846,-73.935569,304,3,389,3000000,3031600013,Bushwick South
Brooklyn,3160,14,20 MELROSE STREET,11206,75150,G7,4,2017,Nonfiler,1002124,193539,40.697879,-73.93554,304,3,389,3000000,3031600014,Bushwick South
Brooklyn,3160,21,40 MELROSE STREET,11206,220950,E1,4,2017,Nonfiler,1002208,193652,40.698189,-73.935237,304,3,389,3326162,3031600021,Bushwick South
Brooklyn,3160,1001,28 MELROSE STREET  #C,11206,42126,R8,2C,2017,Nonfiler,1002158,193584,40.698002,-73.935418,304,3,389,3400532,3031607501,Bushwick South
Brooklyn,3160,1002,28 MELROSE STREET  #1,11206,46315,R8,2C,2017,Nonfiler,1002158,193584,40.698002,-73.935418,304,3,389,3400532,3031607501,Bushwick South
Brooklyn,3162,8,20 STANWIX STREET,11206,49950,Z9,4,2017,Nonfiler,1002560,193951,40.699009,-73.933967,304,3,391,3000000,3031620008,Bushwick South
Brooklyn,3162,15,114 MELROSE STREET,11206,47250,Z9,4,2017,Nonfiler,1002756,194101,40.69942,-73.93326,304,3,391,3000000,3031620015,Bushwick South
Brooklyn,3162,23,136 MELROSE STREET,11206,47250,Z9,4,2017,Nonfiler,1002883,194172,40.699615,-73.932801,304,3,391,3000000,3031620023,Bushwick South
Brooklyn,3162,28,134 EVERGREEN AVENUE,11206,147150,E1,4,2017,Nonfiler,1003081,194185,40.69965,-73.932087,304,3,391,3072032,3031620028,Bushwick South
Brooklyn,3162,31,95 JEFFERSON STREET,11206,194400,F9,4,2017,Nonfiler,1003067,193994,40.699126,-73.932138,304,3,391,3072033,3031620031,Bushwick South
Brooklyn,3164,10,238 MELROSE STREET,11206,700200,L9,4,2017,Nonfiler,1003623,194886,40.701573,-73.930131,304,3,425,3072059,3031640010,Bushwick South
Brooklyn,3165,22,342 MELROSE STREET,11237,72450,G7,4,2017,Nonfiler,1004158,195593,40.703512,-73.928199,304,3,427,3000000,3031650022,Bushwick North
Brooklyn,3165,27,172 KNICKERBOCKER AVENUE  #4,11237,72976,S9,2A,2017,Nonfiler,1004366,195760,40.70397,-73.927448,304,3,427,3072097,3031650027,Bushwick North
Brooklyn,3166,2,181 KNICKERBOCKER AVENUE  #8,11237,81617,S9,2B,2017,Nonfiler,1004425,195724,40.703871,-73.927236,304,3,427,3072120,3031660002,Bushwick North
Brooklyn,3166,33,14 IRVING AVENUE,11237,398700,C1,2,2017,Nonfiler,1004860,196292,40.705429,-73.925665,304,3,427,3072138,3031660033,Bushwick North
Brooklyn,3167,6,1134 FLUSHING AVENUE,11237,116550,G2,4,2017,Nonfiler,1004723,196374,40.705655,-73.926159,304,3,427,,,Bushwick North
Brooklyn,3167,40,379 JEFFERSON STREET,11237,265050,F4,4,2017,Nonfiler,1005298,196697,40.70654,-73.924084,304,3,447,3072161,3031670040,Bushwick North
Brooklyn,3169,1,1 ST NICHOLAS AVENUE,11237,880200,F4,4,2017,Nonfiler,1005605,197349,40.708329,-73.922975,304,3,447,3072165,3031690001,Bushwick North
Brooklyn,3169,17,1300 FLUSHING AVENUE,11237,5283000,O5,4,2017,Nonfiler,1005803,197615,40.709058,-73.92226,304,3,447,3072166,3031690017,Bushwick North
Brooklyn,3170,7,1161 MYRTLE AVENUE,11206,372600,K4,4,2017,Nonfiler,1002391,193242,40.697063,-73.934578,304,3,389,3072171,3031700007,Bushwick South
Brooklyn,3171,1,639 BUSHWICK AVENUE,11206,545400,C7,2,2017,Nonfiler,1002734,193554,40.697919,-73.93334,304,3,391,3072188,3031710001,Bushwick South
Brooklyn,3171,2,637 BUSHWICK AVENUE,11206,418500,C7,2,2017,Nonfiler,1002725,193560,40.697935,-73.933373,304,3,391,3072189,3031710002,Bushwick South
Brooklyn,3171,4,635 BUSHWICK AVENUE,11206,544950,C7,2,2017,Nonfiler,1002716,193566,40.697952,-73.933405,304,3,391,3072190,3031710004,Bushwick South
Brooklyn,3171,5,631 BUSHWICK AVENUE,11206,388800,C1,2,2017,Nonfiler,1002699,193579,40.697987,-73.933467,304,3,391,3072191,3031710005,Bushwick South
Brooklyn,3171,30,82 JEFFERSON STREET,11206,1395900,D1,2,2017,Nonfiler,1003028,193965,40.699046,-73.932279,304,3,391,3072211,3031710030,Bushwick South
Brooklyn,3171,53,61 TROUTMAN STREET,11206,94950,G7,4,2017,Nonfiler,1003165,193761,40.698486,-73.931786,304,3,391,3000000,3031710053,Bushwick South
Brooklyn,3171,69,TROUTMAN STREET,0,80550,G7,4,2017,Nonfiler,,,,,,,,,,
Brooklyn,3172,45,113 TROUTMAN STREET,11206,252900,G9,4,2017,Nonfiler,1003710,194131,40.6995,-73.929819,304,3,425,3326186,3031720045,Bushwick South
Brooklyn,3173,1,105 CENTRAL AVENUE,11206,177032,S9,2A,2017,Nonfiler,1003897,194445,40.700362,-73.929144,304,3,425,3072263,3031730001,Bushwick South
Brooklyn,3174,34,214 KNICKERBOCKER AVENUE,11237,64723,S9,2A,2017,Nonfiler,1004682,195525,40.703324,-73.926309,304,3,427,3072323,3031740034,Bushwick North
Brooklyn,3175,28,24 IRVING AVENUE,11237,81019,S9,2A,2017,Nonfiler,1004980,196202,40.705182,-73.925232,304,3,427,3072363,3031750028,Bushwick North
Brooklyn,3176,1,45 IRVING AVENUE,11237,425250,E1,4,2017,Nonfiler,1005075,196139,40.705009,-73.92489,304,3,447,3072389,3031760001,Bushwick North
Brooklyn,3176,51,379 TROUTMAN STREET,11237,116550,E1,4,2017,Nonfiler,1005471,196495,40.705985,-73.923461,304,3,447,3326254,3031760051,Bushwick North
Brooklyn,3176,53,369 TROUTMAN STREET,11237,134550,K1,4,2017,Nonfiler,1005421,196427,40.705798,-73.923641,304,3,447,3072402,3031760053,Bushwick North
Brooklyn,3177,3,15 WYCKOFF AVENUE,11237,42300,G7,4,2017,Nonfiler,1005577,196762,40.706718,-73.923077,304,3,447,3072410,3031770003,Bushwick North
Brooklyn,3178,23,467 TROUTMAN STREET,11237,2840850,D2,2,2017,Nonfiler,1006115,197334,40.708286,-73.921135,304,3,447,3072428,3031780023,Bushwick North
Brooklyn,3182,10,1173 MYRTLE AVENUE,11221,117000,G2,4,2017,Nonfiler,1002589,193271,40.697142,-73.933864,304,3,389,3072433,3031820010,Bushwick South
Brooklyn,3183,1,677 BUSHWICK AVENUE,11221,130500,K1,4,2017,Nonfiler,1002972,193381,40.697443,-73.932483,304,3,391,3072436,3031830001,Bushwick South
Brooklyn,3183,16,30 TROUTMAN STREET,11206,50850,G7,4,2017,Nonfiler,1002943,193630,40.698127,-73.932586,304,3,391,,,Bushwick South
Brooklyn,3183,52,965 WILLOUGHBY AVENUE,11221,1552050,D3,2,2017,Nonfiler,1003552,193585,40.698002,-73.93039,304,3,391,3000000,3031830052,Bushwick South
Brooklyn,3183,55,949 WILLOUGHBY AVENUE,11221,3311100,C1,2,2017,Nonfiler,1003427,193485,40.697728,-73.930841,304,3,391,3326228,3031830055,Bushwick South
Brooklyn,3183,66,16 CHARLES PLACE,11221,1170900,D1,2,2017,Nonfiler,1003204,193529,40.697849,-73.931646,304,3,391,3000000,3031830066,Bushwick South
Brooklyn,3184,51,1009 WILLOUGHBY AVENUE,11221,167850,E1,4,2017,Nonfiler,1003989,193937,40.698967,-73.928813,304,3,423,3072490,3031840051,Bushwick South
Brooklyn,3184,62,989 WILLOUGHBY AVENUE,11221,189450,D3,2,2017,Nonfiler,1003853,193827,40.698666,-73.929304,304,3,423,3072495,3031840062,Bushwick South
Brooklyn,3186,44,93 STARR STREET,11237,81000,P7,4,2017,Nonfiler,1004749,195090,40.70213,-73.926069,304,3,427,3072531,3031860044,Bushwick North
Brooklyn,3186,51,73 STARR STREET,11237,152100,D1,2,2017,Nonfiler,1004652,194960,40.701774,-73.926419,304,3,427,3072536,3031860053,Bushwick North
Brooklyn,3188,24,374 TROUTMAN STREET,11237,565200,E1,4,2017,Nonfiler,1005435,196437,40.705826,-73.923591,304,3,447,3072596,3031880024,Bushwick North
Brooklyn,3188,29,384 TROUTMAN STREET,11237,459900,E9,4,2017,Nonfiler,1005486,196504,40.70601,-73.923406,304,3,447,3000000,3031880029,Bushwick North
Brooklyn,3188,138,24 WYCKOFF AVENUE,11237,650700,K1,4,2017,Nonfiler,1005725,196634,40.706366,-73.922544,304,3,447,3072599,3031880137,Bushwick North
Brooklyn,3189,4,31 WYCKOFF AVENUE,11237,159300,E1,4,2017,Nonfiler,1005747,196624,40.706338,-73.922465,304,3,447,3072613,3031890004,Bushwick North
Brooklyn,3189,5,29 WYCKOFF AVENUE,11237,656550,F4,4,2017,Nonfiler,1005731,196637,40.706374,-73.922522,304,3,447,3072614,3031890005,Bushwick North
Brooklyn,3189,16,428 TROUTMAN STREET,11237,443250,K4,4,2017,Nonfiler,1005822,196946,40.707222,-73.922193,304,3,447,3072615,3031890016,Bushwick North
Brooklyn,3189,36,271 STARR STREET,11237,182250,K1,4,2017,Nonfiler,1005954,196700,40.706546,-73.921718,304,3,447,3072627,3031890036,Bushwick North
Brooklyn,3193,38,1158 MYRTLE AVENUE,11221,86057,S9,2B,2017,Nonfiler,1002637,193272,40.697145,-73.933691,304,3,393,3326266,3031930038,Bushwick South
Brooklyn,3194,8,997 BROADWAY,11221,270450,K4,4,2017,Nonfiler,1002647,192891,40.696099,-73.933656,304,3,393,3072667,3031940008,Bushwick South
Brooklyn,3194,9,BROADWAY,11221,110700,G7,4,2017,Nonfiler,,,,,,,,,,
Brooklyn,3196,43,1073 WILLOUGHBY AVENUE,11221,121950,F5,4,2017,Nonfiler,1004566,194412,40.70027,-73.926731,304,3,423,3325279,3031960043,Bushwick South
Brooklyn,3197,33,258 KNICKERBOCKER AVENUE,11237,67523,S9,2A,2017,Nonfiler,1005073,195235,40.702528,-73.9249,304,3,429,3072741,3031970033,Bushwick North
Brooklyn,3197,42,1127 WILLOUGHBY AVENUE,11237,144000,D1,2,2017,Nonfiler,1004954,194932,40.701696,-73.92533,304,3,429,3072744,3031970042,Bushwick North
Brooklyn,3199,46,1261 WILLOUGHBY AVENUE,11237,204300,F4,4,2017,Nonfiler,1005754,196005,40.704639,-73.922441,304,3,447,3072767,3031990019,Bushwick North
Brooklyn,3207,1,165 EVERGREEN AVENUE,11221,80100,G1,4,2017,Nonfiler,1003718,193620,40.698098,-73.929792,304,3,423,3326271,3032070001,Bushwick South
Brooklyn,3207,61,97 SUYDAM STREET,11221,120150,F5,4,2017,Nonfiler,1004012,193633,40.698133,-73.928731,304,3,423,3072894,3032070061,Bushwick South
Brooklyn,3207,67,85 SUYDAM STREET,11221,91350,K1,4,2017,Nonfiler,1003924,193561,40.697935,-73.929049,304,3,423,3326276,3032070067,Bushwick South
Brooklyn,3208,10,1052 WILLOUGHBY AVENUE,11221,54900,G7,4,2017,Nonfiler,1004465,194265,40.699867,-73.927096,304,3,423,3000000,3032080010,Bushwick South
Brooklyn,3208,29,132 WILSON AVENUE,11237,47829,S9,2A,2017,Nonfiler,1004828,194580,40.70073,-73.925786,304,3,423,3072909,3032080029,Bushwick South
Brooklyn,3209,34,282 KNICKERBOCKER AVENUE,11237,141579,S9,2B,2017,Nonfiler,1005281,195079,40.702099,-73.92415,304,3,429,3072950,3032090034,Bushwick North
Brooklyn,3210,38,66 WYCKOFF AVENUE,11237,80948,S9,2B,2017,Nonfiler,1006210,196238,40.705278,-73.920796,304,3,445,3072978,3032100038,Bushwick North
Brooklyn,3215,1,719 BUSHWICK AVENUE,11221,215550,P2,4,2017,Nonfiler,1003474,193017,40.696443,-73.930673,304,3,393,3073074,3032150001,Bushwick South
Brooklyn,3217,3,98 SUYDAM STREET,11221,137792,S9,2A,2017,Nonfiler,1003973,193594,40.698026,-73.928872,304,3,423,3398597,3032170003,Bushwick South
Brooklyn,3217,4,MYRTLE AVENUE,0,63450,G7,4,2017,Nonfiler,,,,,,,,,,
Brooklyn,3217,10,112 SUYDAM STREET,11221,196200,M1,4,2017,Nonfiler,1004079,193680,40.698262,-73.92849,304,3,423,3326286,3032170010,Bushwick South
Brooklyn,3217,53,605 HART STREET,11221,744750,D7,2,2017,Nonfiler,1004326,193572,40.697965,-73.927599,304,3,423,3000000,3032170053,Bushwick South
Brooklyn,3218,42,721 HART STREET,11221,1653750,D6,2,2017,Nonfiler,1005036,194170,40.699604,-73.925037,304,3,423,3073140,3032180042,Bushwick South
Brooklyn,3218,47,705 HART STREET,11221,135000,D6,2,2017,Nonfiler,1004972,194084,40.699369,-73.925268,304,3,423,3073142,3032180047,Bushwick South
Brooklyn,3221,23,HART STREET,0,143100,G7,4,2017,Nonfiler,,,,,,,,,,
Brooklyn,3222,1011,93 WYCKOFF AVENUE,11237,102399,R8,2C,2017,Nonfiler,1006367,196117,40.704945,-73.92023,304,3,445,3390839,3032227501,Bushwick North
Brooklyn,3226,39,13 CEDAR STREET,11221,83700,G7,4,2017,Nonfiler,1003929,192925,40.69619,-73.929033,304,3,393,3000000,3032260039,Bushwick South
Brooklyn,3227,28,1256 MYRTLE AVENUE,11221,103950,G7,4,2017,Nonfiler,1004475,193544,40.697888,-73.927062,304,3,423,3325470,3032270028,Bushwick South
Brooklyn,3230,48,1097 BROADWAY,11221,95704,S9,2B,2017,Nonfiler,1003570,192208,40.694223,-73.930329,304,3,393,3325475,3032300048,Bushwick South
Brooklyn,3232,77,1241 DEKALB AVENUE,11221,159300,G1,4,2017,Nonfiler,1004524,193049,40.696529,-73.926887,304,3,423,3073507,3032320077,Bushwick South
Brooklyn,3233,1,1307 MYRTLE AVENUE,11221,67500,K2,4,2017,Nonfiler,1004782,193592,40.698019,-73.925955,304,3,423,3251895,3032330001,Bushwick South
Brooklyn,3234,9,177 CENTRAL AVENUE,11221,71100,G7,4,2017,Nonfiler,1004784,193785,40.698548,-73.925947,304,3,423,3000000,3032340009,Bushwick South
Brooklyn,3234,38,1385 DEKALB AVENUE,11221,58950,G7,4,2017,Nonfiler,1005293,194081,40.69936,-73.92411,304,3,423,3000000,3032340038,Bushwick South
Brooklyn,3236,8,313 KNICKERBOCKER AVENUE,11237,303982,C7,2B,2017,Nonfiler,1005596,194851,40.701472,-73.923015,304,3,429,3073588,3032360008,Bushwick North
Brooklyn,3236,36,138 IRVING AVENUE,11237,73652,C7,2B,2017,Nonfiler,1006136,195339,40.70281,-73.921066,304,3,429,3073613,3032360036,Bushwick North
Brooklyn,3237,23,946 HART STREET,11237,379350,G6,4,2017,Nonfiler,1006283,195833,40.704166,-73.920534,304,3,445,3000000,3032370023,Bushwick North
Brooklyn,3237,47,DE KALB AVENUE,0,68400,G6,4,2017,Nonfiler,,,,,,,,,,
Brooklyn,3237,48,DE KALB AVENUE,0,60300,G6,4,2017,Nonfiler,,,,,,,,,,
Brooklyn,3241,11,1150 DEKALB AVENUE,11221,448200,C1,2,2017,Nonfiler,1003935,192337,40.694576,-73.929013,304,3,393,3073746,3032410011,Bushwick South
Brooklyn,3241,13,1154 DEKALB AVENUE,11221,652950,I9,4,2017,Nonfiler,1003952,192361,40.694642,-73.928951,304,3,393,3073748,3032410013,Bushwick South
Brooklyn,3241,15,1156 DEKALB AVENUE,11221,652950,I9,4,2017,Nonfiler,1003960,192373,40.694675,-73.928923,304,3,393,3073749,3032410015,Bushwick South
Brooklyn,3243,25,1278 DEKALB AVENUE,11221,94950,G7,4,2017,Nonfiler,1004707,193285,40.697176,-73.926226,304,3,421,3000000,3032430025,Bushwick South
Brooklyn,3243,42,1312 DEKALB AVENUE,11221,720450,C7,2,2017,Nonfiler,1004835,193457,40.697648,-73.925764,304,3,421,3073771,3032430042,Bushwick South
Brooklyn,3244,1001,113 STOCKHOLM STREET  #   C1,11221,114809,R8,2C,2017,Nonfiler,1005250,193588,40.698006,-73.924267,304,3,421,3400752,3032447501,Bushwick South
Brooklyn,3245,35,190 WILSON AVENUE,11237,67551,C7,2B,2017,Nonfiler,1005503,194075,40.699343,-73.923353,304,3,421,3325529,3032450035,Bushwick South
Brooklyn,3245,50,119 STOCKHOLM STREET,11221,165150,K1,4,2017,Nonfiler,1005327,193691,40.698289,-73.923989,304,3,421,3073810,3032450050,Bushwick South
Brooklyn,3246,4,187 WILSON AVENUE,11237,50629,S9,2B,2017,Nonfiler,1005476,194103,40.69942,-73.92345,304,3,429,3073815,3032460004,Bushwick North
Brooklyn,3246,27,338 KNICKERBOCKER AVENUE,11237,138806,S9,2B,2017,Nonfiler,1005800,194691,40.701033,-73.92228,304,3,429,3073834,3032460027,Bushwick North
Brooklyn,3246,29,344 KNICKERBOCKER AVENUE,11237,136581,S9,2A,2017,Nonfiler,1005840,194662,40.700953,-73.922136,304,3,429,3073836,3032460029,Bushwick North
Brooklyn,3246,43,175 STOCKHOLM STREET,11237,2544300,D5,2,2017,Nonfiler,1005733,194235,40.699781,-73.922523,304,3,429,3326326,3032460043,Bushwick North
Brooklyn,3248,12,1562 DEKALB AVENUE,11237,436500,F4,4,2017,Nonfiler,1006342,195477,40.703189,-73.920322,304,3,445,3073909,3032480012,Bushwick North
Brooklyn,3248,35,106 WYCKOFF AVENUE,11237,103500,O7,4,2017,Nonfiler,1006753,195793,40.704055,-73.918839,304,3,445,3073918,3032480035,Bushwick North
Brooklyn,3248,37,112 WYCKOFF AVENUE,11237,443700,I5,4,2017,Nonfiler,1006814,195743,40.703918,-73.918619,304,3,445,3073920,3032480037,Bushwick North
Brooklyn,3252,5,1159 BROADWAY,11221,54130,S9,2A,2017,Nonfiler,1004142,191778,40.693041,-73.928268,304,3,393,3400756,3032520005,Bushwick South
Brooklyn,3256,11,1337 MYRTLE AVENUE,11221,67050,G7,4,2017,Nonfiler,1005364,193674,40.698242,-73.923855,304,3,421,3000000,3032560011,Bushwick South
Brooklyn,3257,5,201 WILSON AVENUE,11237,45034,S9,2A,2017,Nonfiler,1005673,193956,40.699016,-73.92274,304,3,431,3074129,3032570005,Bushwick North
Brooklyn,3257,28,364 KNICKERBOCKER AVENUE,11237,450000,O8,4,2017,Nonfiler,1006023,194525,40.700576,-73.921476,304,3,431,3074147,3032570028,Bushwick North
Brooklyn,3258,36,178 IRVING AVENUE,11237,118206,S9,2A,2017,Nonfiler,1006587,195004,40.70189,-73.91944,304,3,431,3074202,3032580036,Bushwick North
Brooklyn,3259,3,181 IRVING AVENUE,11237,73171,S9,2A,2017,Nonfiler,1006549,195040,40.701989,-73.919577,304,3,443,3074221,3032590003,Bushwick North
Brooklyn,3259,7,173 IRVING AVENUE,11237,56295,S9,2A,2017,Nonfiler,1006465,195102,40.702159,-73.91988,304,3,443,3074225,3032590007,Bushwick North
Brooklyn,3259,22,316 STOCKHOLM STREET,11237,71550,G1,4,2017,Nonfiler,1006663,195471,40.703171,-73.919165,304,3,443,3074236,3032590022,Bushwick North
Brooklyn,3263,35,876 BUSHWICK AVENUE,11221,164250,O2,4,2017,Nonfiler,1004812,192051,40.693789,-73.925851,304,3,395,3074331,3032630035,Bushwick South
Brooklyn,3264,18,18 STANHOPE STREET,11221,157050,C1,2,2017,Nonfiler,1004712,192420,40.694802,-73.926211,304,3,395,3074356,3032640018,Bushwick South
Brooklyn,3265,9,275 EVERGREEN AVENUE,11221,58950,G2,4,2017,Nonfiler,1004872,192575,40.695227,-73.925633,304,3,421,3074377,3032650009,Bushwick South
Brooklyn,3265,42,246 CENTRAL AVENUE,11221,75600,F5,4,2017,Nonfiler,1005448,193280,40.697161,-73.923554,304,3,421,3392937,3032650042,Bushwick South
Brooklyn,3265,43,248 CENTRAL AVENUE,11221,75600,E1,4,2017,Nonfiler,1005464,193268,40.697128,-73.923496,304,3,421,3326342,3032650043,Bushwick South
Brooklyn,3265,45,250 CENTRAL AVENUE,11221,61650,G2,4,2017,Nonfiler,1005481,193256,40.697095,-73.923435,304,3,421,3074394,3032650045,Bushwick South
Brooklyn,3268,33,198 STANHOPE STREET,11237,72000,E1,4,2017,Nonfiler,1006082,194258,40.699843,-73.921264,304,3,431,3074453,3032680033,Bushwick North
Brooklyn,3269,8,385 KNICKERBOCKER AVENUE,11237,746550,C7,2,2017,Nonfiler,1006221,194384,40.700189,-73.920762,304,3,431,3074475,3032690008,Bushwick North
Brooklyn,3270,24,343 HIMROD STREET,11237,193500,G6,4,2017,Nonfiler,1007115,195217,40.702473,-73.917535,304,3,443,3000000,3032700024,Bushwick North
Brooklyn,3271,8,167 WYCKOFF AVENUE,11237,106039,S9,2A,2017,Nonfiler,1007080,195535,40.703346,-73.917661,304,3,443,3074570,3032710008,Bushwick North
Brooklyn,3271,22,372 STANHOPE STREET,11237,81000,G7,4,2017,Nonfiler,1007305,195884,40.704303,-73.916848,304,3,443,3325649,3032710022,Bushwick North
Brooklyn,3273,13,LAFAYETTE AVENUE,0,81000,G7,4,2017,Nonfiler,,,,,,,,,,
Brooklyn,3273,14,1124 LAFAYETTE AVENUE,11221,81000,G7,4,2017,Nonfiler,1004624,191721,40.692883,-73.92653,304,3,395,3000000,3032730014,Bushwick South
Brooklyn,3273,15,1126 LAFAYETTE AVENUE,11221,81000,G7,4,2017,Nonfiler,1004636,191736,40.692925,-73.926487,304,3,395,3000000,3032730015,Bushwick South
Brooklyn,3275,85,61 HARMAN STREET,11221,85050,M1,4,2017,Nonfiler,1005440,192537,40.695121,-73.923585,304,3,421,3074748,3032750085,Bushwick South
Brooklyn,3277,1,255 WILSON AVENUE,11237,43767,S9,2B,2017,Nonfiler,1006176,193582,40.697988,-73.920927,304,3,431,3074767,3032770001,Bushwick North
